"Date","Age Group","Sex","Sinovac 1st dose","Sinovac 2nd dose","Sinovac 3rd dose","BioNTech 1st dose","BioNTech 2nd dose","BioNTech 3rd dose"
"2021-06-05","0-19","F","94","27","0","407","303","0"
"2021-06-05","0-19","M","88","52","0","459","276","0"
"2021-06-05","20-29","F","551","452","0","1666","1501","0"
"2021-06-05","20-29","M","631","415","0","1719","1039","0"
"2021-06-05","30-39","F","1121","700","0","2313","2637","0"
"2021-06-05","30-39","M","937","419","0","2177","1109","0"
"2021-06-05","40-49","F","1843","1001","0","2426","2325","0"
"2021-06-05","40-49","M","1251","545","0","2135","1126","0"
"2021-06-05","50-59","F","1706","688","0","1952","1326","0"
"2021-06-05","50-59","M","1548","614","0","1911","934","0"
"2021-06-05","60-69","F","767","214","0","881","371","0"
"2021-06-05","60-69","M","899","271","0","1017","352","0"
"2021-06-05","70-79","F","196","48","0","212","93","0"
"2021-06-05","70-79","M","209","74","0","213","94","0"
"2021-06-05","80 and above","F","31","6","0","35","14","0"
"2021-06-05","80 and above","M","37","11","0","32","16","0"
"2021-06-06","0-19","F","83","25","0","324","191","0"
"2021-06-06","0-19","M","91","29","0","373","226","0"
"2021-06-06","20-29","F","456","279","0","1332","1150","0"
"2021-06-06","20-29","M","654","382","0","1580","857","0"
"2021-06-06","30-39","F","829","539","0","1935","2251","0"
"2021-06-06","30-39","M","893","403","0","1877","951","0"
"2021-06-06","40-49","F","1269","697","0","1753","1852","0"
"2021-06-06","40-49","M","1263","565","0","1745","890","0"
"2021-06-06","50-59","F","1058","360","0","1269","909","0"
"2021-06-06","50-59","M","1420","516","0","1428","714","0"
"2021-06-06","60-69","F","375","93","0","565","254","0"
"2021-06-06","60-69","M","641","198","0","776","270","0"
"2021-06-06","70-79","F","92","23","0","152","50","0"
"2021-06-06","70-79","M","96","14","0","156","64","0"
"2021-06-06","80 and above","F","12","4","0","21","9","0"
"2021-06-06","80 and above","M","10","6","0","25","12","0"
"2021-06-07","0-19","F","85","22","0","298","162","0"
"2021-06-07","0-19","M","95","23","0","326","184","0"
"2021-06-07","20-29","F","549","264","0","1193","740","0"
"2021-06-07","20-29","M","576","262","0","1504","728","0"
"2021-06-07","30-39","F","1263","522","0","1620","1129","0"
"2021-06-07","30-39","M","814","326","0","1762","787","0"
"2021-06-07","40-49","F","2252","972","0","1673","1058","0"
"2021-06-07","40-49","M","1288","468","0","1617","753","0"
"2021-06-07","50-59","F","2160","700","0","1434","709","0"
"2021-06-07","50-59","M","1712","603","0","1451","612","0"
"2021-06-07","60-69","F","1175","276","0","864","331","0"
"2021-06-07","60-69","M","1307","379","0","962","275","0"
"2021-06-07","70-79","F","344","82","0","217","103","0"
"2021-06-07","70-79","M","422","91","0","254","87","0"
"2021-06-07","80 and above","F","64","16","0","36","17","0"
"2021-06-07","80 and above","M","77","14","0","41","22","0"
"2021-06-08","0-19","F","70","18","0","255","138","0"
"2021-06-08","0-19","M","74","20","0","267","152","0"
"2021-06-08","20-29","F","510","203","0","1002","530","0"
"2021-06-08","20-29","M","483","204","0","1170","516","0"
"2021-06-08","30-39","F","1258","444","0","1379","804","0"
"2021-06-08","30-39","M","745","288","0","1364","560","0"
"2021-06-08","40-49","F","2201","781","0","1462","903","0"
"2021-06-08","40-49","M","1258","371","0","1125","552","0"
"2021-06-08","50-59","F","2227","621","0","1298","513","0"
"2021-06-08","50-59","M","1654","519","0","1098","463","0"
"2021-06-08","60-69","F","1200","254","0","765","278","0"
"2021-06-08","60-69","M","1321","303","0","767","245","0"
"2021-06-08","70-79","F","361","76","0","183","67","0"
"2021-06-08","70-79","M","457","95","0","232","89","0"
"2021-06-08","80 and above","F","67","8","0","38","14","0"
"2021-06-08","80 and above","M","84","19","0","41","16","0"
"2021-06-09","0-19","F","74","29","0","241","134","0"
"2021-06-09","0-19","M","77","24","0","290","119","0"
"2021-06-09","20-29","F","455","186","0","903","496","0"
"2021-06-09","20-29","M","449","199","0","1017","396","0"
"2021-06-09","30-39","F","1278","424","0","1309","650","0"
"2021-06-09","30-39","M","750","243","0","1233","423","0"
"2021-06-09","40-49","F","2089","721","0","1449","718","0"
"2021-06-09","40-49","M","1194","344","0","1113","425","0"
"2021-06-09","50-59","F","2048","537","0","1218","445","0"
"2021-06-09","50-59","M","1605","425","0","980","376","0"
"2021-06-09","60-69","F","1099","206","0","612","199","0"
"2021-06-09","60-69","M","1130","244","0","622","175","0"
"2021-06-09","70-79","F","306","63","0","163","36","0"
"2021-06-09","70-79","M","409","72","0","174","54","0"
"2021-06-09","80 and above","F","50","10","0","29","8","0"
"2021-06-09","80 and above","M","76","9","0","23","10","0"
"2021-06-10","0-19","F","64","22","0","285","145","0"
"2021-06-10","0-19","M","85","21","0","300","160","0"
"2021-06-10","20-29","F","499","217","0","1206","578","0"
"2021-06-10","20-29","M","480","191","0","1285","585","0"
"2021-06-10","30-39","F","1277","446","0","1694","921","0"
"2021-06-10","30-39","M","806","218","0","1590","678","0"
"2021-06-10","40-49","F","2205","685","0","1724","933","0"
"2021-06-10","40-49","M","1190","304","0","1410","612","0"
"2021-06-10","50-59","F","2282","519","0","1542","593","0"
"2021-06-10","50-59","M","1727","396","0","1234","541","0"
"2021-06-10","60-69","F","1183","192","0","698","280","0"
"2021-06-10","60-69","M","1240","272","0","712","287","0"
"2021-06-10","70-79","F","317","53","0","193","73","0"
"2021-06-10","70-79","M","418","79","0","206","82","0"
"2021-06-10","80 and above","F","79","20","0","34","17","0"
"2021-06-10","80 and above","M","79","16","0","38","14","0"
"2021-06-11","0-19","F","87","41","0","405","213","0"
"2021-06-11","0-19","M","87","39","0","327","217","0"
"2021-06-11","20-29","F","554","339","0","1407","918","0"
"2021-06-11","20-29","M","528","242","0","1359","769","0"
"2021-06-11","30-39","F","1516","477","0","2408","1667","0"
"2021-06-11","30-39","M","803","236","0","1973","1023","0"
"2021-06-11","40-49","F","2716","820","0","2848","1826","0"
"2021-06-11","40-49","M","1411","383","0","1953","984","0"
"2021-06-11","50-59","F","2841","646","0","2311","1213","0"
"2021-06-11","50-59","M","1972","485","0","1618","778","0"
"2021-06-11","60-69","F","1447","266","0","1063","416","0"
"2021-06-11","60-69","M","1420","258","0","836","379","0"
"2021-06-11","70-79","F","397","77","0","205","79","0"
"2021-06-11","70-79","M","481","79","0","232","101","0"
"2021-06-11","80 and above","F","49","10","0","38","8","0"
"2021-06-11","80 and above","M","64","16","0","53","20","0"
"2021-06-12","0-19","F","75","48","0","437","322","0"
"2021-06-12","0-19","M","75","42","0","399","342","0"
"2021-06-12","20-29","F","566","380","0","1843","1308","0"
"2021-06-12","20-29","M","607","370","0","1681","1115","0"
"2021-06-12","30-39","F","1215","513","0","2886","2198","0"
"2021-06-12","30-39","M","945","362","0","2243","1241","0"
"2021-06-12","40-49","F","2206","772","0","3148","2195","0"
"2021-06-12","40-49","M","1505","463","0","2225","1260","0"
"2021-06-12","50-59","F","2363","572","0","2480","1360","0"
"2021-06-12","50-59","M","2010","579","0","1908","1041","0"
"2021-06-12","60-69","F","1002","195","0","1040","419","0"
"2021-06-12","60-69","M","1195","252","0","994","349","0"
"2021-06-12","70-79","F","246","62","0","199","90","0"
"2021-06-12","70-79","M","293","63","0","177","78","0"
"2021-06-12","80 and above","F","39","12","0","28","15","0"
"2021-06-12","80 and above","M","47","10","0","25","14","0"
"2021-06-13","0-19","F","70","37","0","392","208","0"
"2021-06-13","0-19","M","84","26","0","404","238","0"
"2021-06-13","20-29","F","469","244","0","1570","880","0"
"2021-06-13","20-29","M","663","362","0","1683","834","0"
"2021-06-13","30-39","F","912","364","0","2691","1425","0"
"2021-06-13","30-39","M","995","350","0","2110","942","0"
"2021-06-13","40-49","F","1517","512","0","2612","1228","0"
"2021-06-13","40-49","M","1478","489","0","2049","934","0"
"2021-06-13","50-59","F","1486","325","0","1851","714","0"
"2021-06-13","50-59","M","1748","494","0","1762","776","0"
"2021-06-13","60-69","F","462","103","0","783","252","0"
"2021-06-13","60-69","M","785","191","0","879","285","0"
"2021-06-13","70-79","F","110","18","0","149","59","0"
"2021-06-13","70-79","M","128","26","0","168","67","0"
"2021-06-13","80 and above","F","18","7","0","23","9","0"
"2021-06-13","80 and above","M","11","2","0","27","10","0"
"2021-06-14","0-19","F","61","24","0","1229","166","0"
"2021-06-14","0-19","M","74","21","0","1388","145","0"
"2021-06-14","20-29","F","376","129","0","1354","528","0"
"2021-06-14","20-29","M","400","170","0","1350","567","0"
"2021-06-14","30-39","F","689","224","0","1586","613","0"
"2021-06-14","30-39","M","608","146","0","1535","598","0"
"2021-06-14","40-49","F","1125","301","0","1624","582","0"
"2021-06-14","40-49","M","847","223","0","1329","478","0"
"2021-06-14","50-59","F","1072","222","0","1219","434","0"
"2021-06-14","50-59","M","1123","227","0","1058","420","0"
"2021-06-14","60-69","F","510","83","0","616","187","0"
"2021-06-14","60-69","M","662","119","0","712","205","0"
"2021-06-14","70-79","F","174","20","0","175","61","0"
"2021-06-14","70-79","M","192","41","0","248","58","0"
"2021-06-14","80 and above","F","35","2","0","26","7","0"
"2021-06-14","80 and above","M","38","4","0","44","5","0"
"2021-06-15","0-19","F","77","45","0","595","143","0"
"2021-06-15","0-19","M","71","61","0","562","173","0"
"2021-06-15","20-29","F","417","278","0","1236","602","0"
"2021-06-15","20-29","M","452","324","0","1361","617","0"
"2021-06-15","30-39","F","1121","643","0","1733","834","0"
"2021-06-15","30-39","M","736","403","0","1702","741","0"
"2021-06-15","40-49","F","1950","1027","0","1806","743","0"
"2021-06-15","40-49","M","1037","549","0","1534","675","0"
"2021-06-15","50-59","F","2118","852","0","1646","584","0"
"2021-06-15","50-59","M","1631","669","0","1363","537","0"
"2021-06-15","60-69","F","1197","355","0","937","294","0"
"2021-06-15","60-69","M","1217","415","0","988","297","0"
"2021-06-15","70-79","F","418","114","0","284","77","0"
"2021-06-15","70-79","M","432","127","0","301","79","0"
"2021-06-15","80 and above","F","75","30","0","43","19","0"
"2021-06-15","80 and above","M","94","28","0","35","17","0"
"2021-06-16","0-19","F","85","25","0","526","146","0"
"2021-06-16","0-19","M","81","43","0","484","138","0"
"2021-06-16","20-29","F","422","180","0","1143","477","0"
"2021-06-16","20-29","M","491","190","0","1115","553","0"
"2021-06-16","30-39","F","1166","304","0","1468","605","0"
"2021-06-16","30-39","M","727","226","0","1359","584","0"
"2021-06-16","40-49","F","2114","472","0","1617","670","0"
"2021-06-16","40-49","M","1099","277","0","1198","512","0"
"2021-06-16","50-59","F","2252","383","0","1345","496","0"
"2021-06-16","50-59","M","1644","342","0","993","479","0"
"2021-06-16","60-69","F","1338","143","0","798","246","0"
"2021-06-16","60-69","M","1338","174","0","743","308","0"
"2021-06-16","70-79","F","399","53","0","230","79","0"
"2021-06-16","70-79","M","508","53","0","255","74","0"
"2021-06-16","80 and above","F","81","8","0","41","11","0"
"2021-06-16","80 and above","M","99","13","0","30","6","0"
"2021-06-17","0-19","F","51","21","0","559","123","0"
"2021-06-17","0-19","M","74","33","0","495","121","0"
"2021-06-17","20-29","F","466","168","0","1296","537","0"
"2021-06-17","20-29","M","476","234","0","1244","604","0"
"2021-06-17","30-39","F","1170","353","0","1724","688","0"
"2021-06-17","30-39","M","762","261","0","1578","615","0"
"2021-06-17","40-49","F","2074","631","0","1883","755","0"
"2021-06-17","40-49","M","1138","378","0","1465","588","0"
"2021-06-17","50-59","F","2388","555","0","1596","599","0"
"2021-06-17","50-59","M","1789","461","0","1193","492","0"
"2021-06-17","60-69","F","1342","237","0","839","289","0"
"2021-06-17","60-69","M","1352","278","0","691","259","0"
"2021-06-17","70-79","F","471","78","0","190","73","0"
"2021-06-17","70-79","M","479","85","0","210","92","0"
"2021-06-17","80 and above","F","82","12","0","38","14","0"
"2021-06-17","80 and above","M","82","16","0","38","18","0"
"2021-06-18","0-19","F","79","38","0","954","209","0"
"2021-06-18","0-19","M","60","33","0","919","220","0"
"2021-06-18","20-29","F","449","289","0","1602","722","0"
"2021-06-18","20-29","M","417","284","0","1351","714","0"
"2021-06-18","30-39","F","1385","556","0","2660","1187","0"
"2021-06-18","30-39","M","736","335","0","2019","967","0"
"2021-06-18","40-49","F","2427","909","0","2978","1342","0"
"2021-06-18","40-49","M","1120","505","0","2092","906","0"
"2021-06-18","50-59","F","2653","803","0","2359","1033","0"
"2021-06-18","50-59","M","1707","608","0","1649","765","0"
"2021-06-18","60-69","F","1405","359","0","1056","425","0"
"2021-06-18","60-69","M","1283","369","0","902","431","0"
"2021-06-18","70-79","F","431","72","0","248","94","0"
"2021-06-18","70-79","M","415","114","0","260","128","0"
"2021-06-18","80 and above","F","62","15","0","29","23","0"
"2021-06-18","80 and above","M","75","22","0","50","21","0"
"2021-06-19","0-19","F","84","51","0","1114","333","0"
"2021-06-19","0-19","M","64","69","0","1184","327","0"
"2021-06-19","20-29","F","442","359","0","1811","1212","0"
"2021-06-19","20-29","M","436","440","0","1626","1228","0"
"2021-06-19","30-39","F","1005","552","0","2589","1503","0"
"2021-06-19","30-39","M","707","522","0","1891","1298","0"
"2021-06-19","40-49","F","1846","852","0","2878","1655","0"
"2021-06-19","40-49","M","1170","684","0","1968","1328","0"
"2021-06-19","50-59","F","2064","697","0","2062","1218","0"
"2021-06-19","50-59","M","1592","720","0","1738","1185","0"
"2021-06-19","60-69","F","1014","259","0","932","449","0"
"2021-06-19","60-69","M","1049","345","0","907","545","0"
"2021-06-19","70-79","F","277","51","0","229","109","0"
"2021-06-19","70-79","M","282","77","0","217","131","0"
"2021-06-19","80 and above","F","55","16","0","33","17","0"
"2021-06-19","80 and above","M","51","8","0","38","18","0"
"2021-06-20","0-19","F","47","42","0","928","230","0"
"2021-06-20","0-19","M","50","45","0","1005","268","0"
"2021-06-20","20-29","F","388","274","0","1647","944","0"
"2021-06-20","20-29","M","421","470","0","1522","1040","0"
"2021-06-20","30-39","F","732","398","0","1976","1108","0"
"2021-06-20","30-39","M","597","538","0","1590","1093","0"
"2021-06-20","40-49","F","1148","614","0","1973","1076","0"
"2021-06-20","40-49","M","930","675","0","1409","1032","0"
"2021-06-20","50-59","F","1110","431","0","1466","768","0"
"2021-06-20","50-59","M","1096","683","0","1198","907","0"
"2021-06-20","60-69","F","449","103","0","586","262","0"
"2021-06-20","60-69","M","614","257","0","580","382","0"
"2021-06-20","70-79","F","112","22","0","136","85","0"
"2021-06-20","70-79","M","121","38","0","127","79","0"
"2021-06-20","80 and above","F","29","7","0","21","18","0"
"2021-06-20","80 and above","M","20","4","0","29","9","0"
"2021-06-21","0-19","F","69","52","0","698","219","0"
"2021-06-21","0-19","M","70","45","0","803","247","0"
"2021-06-21","20-29","F","412","261","0","1475","820","0"
"2021-06-21","20-29","M","459","338","0","1565","1018","0"
"2021-06-21","30-39","F","1135","588","0","1885","1101","0"
"2021-06-21","30-39","M","686","410","0","1848","1179","0"
"2021-06-21","40-49","F","2050","958","0","1831","1212","0"
"2021-06-21","40-49","M","1106","530","0","1516","1041","0"
"2021-06-21","50-59","F","2329","744","0","1550","919","0"
"2021-06-21","50-59","M","1595","688","0","1310","833","0"
"2021-06-21","60-69","F","1345","335","0","876","468","0"
"2021-06-21","60-69","M","1315","400","0","928","483","0"
"2021-06-21","70-79","F","410","85","0","227","130","0"
"2021-06-21","70-79","M","474","149","0","261","167","0"
"2021-06-21","80 and above","F","78","21","0","54","13","0"
"2021-06-21","80 and above","M","98","27","0","39","25","0"
"2021-06-22","0-19","F","66","29","0","719","160","0"
"2021-06-22","0-19","M","57","50","0","685","217","0"
"2021-06-22","20-29","F","406","246","0","1111","606","0"
"2021-06-22","20-29","M","418","305","0","1091","762","0"
"2021-06-22","30-39","F","1090","498","0","1560","755","0"
"2021-06-22","30-39","M","661","385","0","1305","793","0"
"2021-06-22","40-49","F","2017","937","0","1601","915","0"
"2021-06-22","40-49","M","1112","526","0","1143","725","0"
"2021-06-22","50-59","F","2345","754","0","1456","776","0"
"2021-06-22","50-59","M","1673","748","0","1049","731","0"
"2021-06-22","60-69","F","1472","330","0","865","399","0"
"2021-06-22","60-69","M","1416","471","0","813","477","0"
